population,friendships,time
750,28125,2.0639374256134033
750,28125,2.046651840209961
750,28125,2.0552773475646973
750,28125,2.0433013439178467
750,28125,2.06803822517395
750,28125,2.076749086380005
750,28125,2.0630064010620117
750,28125,2.083742380142212
750,28125,2.0607616901397705
800,32000,2.0563530921936035
800,32000,2.048835515975952
800,32000,2.0587430000305176
800,32000,2.083805561065674
800,32000,2.0369856357574463
800,32000,2.067688465118408
800,32000,2.0908217430114746
800,32000,2.0736029148101807
800,32000,2.054776668548584
800,32000,2.037442207336426
800,32000,2.0551445484161377
800,32000,2.0673999786376953
800,32000,2.0580365657806396
800,32000,2.0777597427368164
800,32000,2.050555944442749
800,32000,2.0744149684906006
800,32000,2.0572121143341064
800,32000,2.0545730590820312
800,32000,2.0544745922088623
800,32000,2.052811861038208
800,32000,2.0361974239349365
800,32000,2.0745761394500732
800,32000,2.0579702854156494
800,32000,2.0387825965881348
800,32000,2.044677972793579
800,32000,2.069408893585205
800,32000,2.0201683044433594
800,32000,2.030869960784912
800,32000,2.0521421432495117
800,32000,2.0360422134399414
850,36125,2.0880110263824463
850,36125,2.0531914234161377
850,36125,2.0365889072418213
850,36125,2.049453020095825
850,36125,2.032569646835327
850,36125,2.0681469440460205
850,36125,2.0508532524108887
850,36125,2.061128616333008
850,36125,2.0737996101379395
850,36125,2.048999071121216
850,36125,2.062162399291992
850,36125,2.052734851837158
850,36125,2.0401501655578613
850,36125,2.0626537799835205
850,36125,2.0658085346221924
850,36125,2.0619394779205322
850,36125,2.0718071460723877
850,36125,2.0524160861968994
850,36125,2.058157444000244
850,36125,2.0782644748687744
850,36125,2.078446626663208
850,36125,2.045132637023926
850,36125,2.054759979248047
850,36125,2.059544086456299
850,36125,2.052694320678711
850,36125,2.057723045349121
850,36125,2.0602428913116455
850,36125,2.051065444946289
850,36125,2.0754475593566895
850,36125,2.0823051929473877
900,40500,2.127439260482788
900,40500,2.06099009513855
900,40500,2.0611135959625244
900,40500,2.06022310256958
900,40500,2.0456502437591553
900,40500,2.0672695636749268
900,40500,2.081511974334717
900,40500,2.0659077167510986
900,40500,2.0452868938446045
900,40500,2.0529263019561768
900,40500,2.0779895782470703
900,40500,2.0729358196258545
900,40500,2.052351236343384
900,40500,2.0716404914855957
900,40500,2.0709128379821777
900,40500,2.0609259605407715
900,40500,2.0637247562408447
900,40500,2.069713830947876
900,40500,2.0658507347106934
900,40500,2.0675857067108154
900,40500,2.0665743350982666
900,40500,2.0821645259857178
900,40500,2.0767202377319336
900,40500,2.1068296432495117
900,40500,2.071730852127075
900,40500,2.080352783203125
900,40500,2.052839517593384
900,40500,2.072631597518921
900,40500,2.07424259185791
900,40500,2.062021017074585
950,45125,2.078449010848999
950,45125,2.0387682914733887
950,45125,2.0486814975738525
950,45125,2.046098232269287
950,45125,2.0560266971588135
950,45125,2.0869717597961426
950,45125,2.073432445526123
950,45125,2.067453145980835
950,45125,2.070523977279663
950,45125,2.073662281036377
950,45125,2.0803475379943848
950,45125,2.0416507720947266
950,45125,2.0502076148986816
950,45125,2.048227548599243
950,45125,2.038590431213379
950,45125,2.0390021800994873
950,45125,2.0530636310577393
950,45125,2.0747389793395996
950,45125,2.0804946422576904
950,45125,2.031452178955078
950,45125,2.0890133380889893
950,45125,2.042283773422241
950,45125,2.0908267498016357
950,45125,2.0430727005004883
950,45125,2.0568442344665527
950,45125,2.052783727645874
950,45125,2.051783323287964
950,45125,2.0520410537719727
950,45125,2.0624349117279053
950,45125,2.078533411026001
1000,50000,2.067608118057251
1000,50000,2.062450885772705
1000,50000,2.0623698234558105
1000,50000,2.059284210205078
1000,50000,2.080179452896118
1000,50000,2.0598316192626953
1000,50000,2.070983409881592
1000,50000,2.068265199661255
1000,50000,2.0370707511901855
1000,50000,2.056098699569702
1000,50000,2.0699832439422607
1000,50000,2.0614731311798096
1000,50000,2.0445923805236816
1000,50000,2.0863749980926514
1000,50000,2.033457040786743
1000,50000,2.0489501953125
1000,50000,2.0731863975524902
1000,50000,2.062650203704834
1000,50000,2.054847002029419
1000,50000,2.0936551094055176
1000,50000,2.0623443126678467
1000,50000,2.054696798324585
1000,50000,2.062373638153076
1000,50000,2.053201198577881
1000,50000,2.0574066638946533
1000,50000,2.0733230113983154
1000,50000,2.0629310607910156
1000,50000,2.049452543258667
1000,50000,2.0612576007843018
1000,50000,2.057218313217163
